vocabulary size: 137
n tunes: 23638
n train tunes: 18902.0
n validation tunes: 4736.0
397/29534 (epoch 1.344) train_loss=2.34961271 time/batch=0.36s
398/29534 (epoch 1.348) train_loss=2.43917394 time/batch=0.56s
399/29534 (epoch 1.351) train_loss=2.48848248 time/batch=0.57s
400/29534 (epoch 1.354) train_loss=2.37343025 time/batch=0.66s
401/29534 (epoch 1.358) train_loss=2.29547644 time/batch=0.28s
402/29534 (epoch 1.361) train_loss=2.25475669 time/batch=0.41s
403/29534 (epoch 1.365) train_loss=2.19744205 time/batch=0.22s
404/29534 (epoch 1.368) train_loss=2.23786092 time/batch=0.41s
405/29534 (epoch 1.371) train_loss=2.29870939 time/batch=0.41s
406/29534 (epoch 1.375) train_loss=2.32802153 time/batch=0.53s
407/29534 (epoch 1.378) train_loss=2.26229572 time/batch=0.36s
408/29534 (epoch 1.381) train_loss=2.27685976 time/batch=0.36s
409/29534 (epoch 1.385) train_loss=2.61402440 time/batch=0.58s
410/29534 (epoch 1.388) train_loss=2.41200995 time/batch=0.41s
411/29534 (epoch 1.392) train_loss=2.28775549 time/batch=0.44s
412/29534 (epoch 1.395) train_loss=2.22763467 time/batch=0.32s
413/29534 (epoch 1.398) train_loss=2.46041346 time/batch=0.63s
414/29534 (epoch 1.402) train_loss=2.31734371 time/batch=0.31s
415/29534 (epoch 1.405) train_loss=2.37485456 time/batch=0.47s
416/29534 (epoch 1.409) train_loss=2.32185292 time/batch=0.38s
417/29534 (epoch 1.412) train_loss=2.33686280 time/batch=0.83s
418/29534 (epoch 1.415) train_loss=2.47176051 time/batch=0.54s
419/29534 (epoch 1.419) train_loss=2.28513813 time/batch=0.31s
420/29534 (epoch 1.422) train_loss=2.39498949 time/batch=0.60s
421/29534 (epoch 1.425) train_loss=2.29382992 time/batch=0.37s
422/29534 (epoch 1.429) train_loss=2.48039293 time/batch=0.54s
423/29534 (epoch 1.432) train_loss=2.39973211 time/batch=0.58s
424/29534 (epoch 1.436) train_loss=2.28531504 time/batch=0.50s
425/29534 (epoch 1.439) train_loss=2.15500283 time/batch=0.33s
426/29534 (epoch 1.442) train_loss=2.27362251 time/batch=0.37s
427/29534 (epoch 1.446) train_loss=2.30137777 time/batch=0.44s
428/29534 (epoch 1.449) train_loss=2.17028260 time/batch=0.41s
429/29534 (epoch 1.453) train_loss=2.20028591 time/batch=0.31s
430/29534 (epoch 1.456) train_loss=2.31249714 time/batch=0.26s
431/29534 (epoch 1.459) train_loss=2.35495090 time/batch=0.44s
432/29534 (epoch 1.463) train_loss=2.34638166 time/batch=0.46s
433/29534 (epoch 1.466) train_loss=2.38113070 time/batch=0.62s
434/29534 (epoch 1.469) train_loss=2.36006212 time/batch=0.55s
435/29534 (epoch 1.473) train_loss=2.34847975 time/batch=0.66s
436/29534 (epoch 1.476) train_loss=2.30062222 time/batch=0.61s
437/29534 (epoch 1.480) train_loss=2.22410059 time/batch=0.43s
438/29534 (epoch 1.483) train_loss=2.25694418 time/batch=0.25s
439/29534 (epoch 1.486) train_loss=2.32926583 time/batch=0.65s
440/29534 (epoch 1.490) train_loss=2.29578352 time/batch=0.25s
441/29534 (epoch 1.493) train_loss=2.37750912 time/batch=0.53s
442/29534 (epoch 1.497) train_loss=2.30537891 time/batch=0.38s
443/29534 (epoch 1.500) train_loss=2.30034208 time/batch=0.47s
444/29534 (epoch 1.503) train_loss=2.22785234 time/batch=0.46s
445/29534 (epoch 1.507) train_loss=2.19130611 time/batch=0.33s
446/29534 (epoch 1.510) train_loss=2.34997559 time/batch=0.30s
447/29534 (epoch 1.513) train_loss=2.38060617 time/batch=0.29s
448/29534 (epoch 1.517) train_loss=2.37531376 time/batch=0.47s
449/29534 (epoch 1.520) train_loss=2.23935795 time/batch=0.35s
450/29534 (epoch 1.524) train_loss=2.33188152 time/batch=0.62s
451/29534 (epoch 1.527) train_loss=2.30716729 time/batch=0.68s
452/29534 (epoch 1.530) train_loss=2.18500495 time/batch=0.42s
453/29534 (epoch 1.534) train_loss=2.23196530 time/batch=0.44s
454/29534 (epoch 1.537) train_loss=2.18813038 time/batch=0.25s
455/29534 (epoch 1.541) train_loss=2.29986691 time/batch=0.45s
456/29534 (epoch 1.544) train_loss=2.32870936 time/batch=0.76s
457/29534 (epoch 1.547) train_loss=2.38682604 time/batch=0.49s
458/29534 (epoch 1.551) train_loss=2.45497131 time/batch=0.60s
459/29534 (epoch 1.554) train_loss=2.25569534 time/batch=0.43s
460/29534 (epoch 1.558) train_loss=2.14943504 time/batch=0.34s
461/29534 (epoch 1.561) train_loss=2.22306156 time/batch=0.31s
462/29534 (epoch 1.564) train_loss=2.36917686 time/batch=0.69s
463/29534 (epoch 1.568) train_loss=2.41660380 time/batch=0.60s
464/29534 (epoch 1.571) train_loss=2.36673641 time/batch=0.50s
465/29534 (epoch 1.574) train_loss=2.16565228 time/batch=0.32s
466/29534 (epoch 1.578) train_loss=2.20821691 time/batch=0.41s
467/29534 (epoch 1.581) train_loss=2.26053739 time/batch=0.69s
468/29534 (epoch 1.585) train_loss=2.12898016 time/batch=0.32s
469/29534 (epoch 1.588) train_loss=2.27278042 time/batch=0.44s
470/29534 (epoch 1.591) train_loss=2.15606093 time/batch=0.33s
471/29534 (epoch 1.595) train_loss=2.31262922 time/batch=0.47s
472/29534 (epoch 1.598) train_loss=2.18341684 time/batch=0.34s
473/29534 (epoch 1.602) train_loss=2.25013518 time/batch=0.45s
474/29534 (epoch 1.605) train_loss=2.22441840 time/batch=0.38s
475/29534 (epoch 1.608) train_loss=2.35747862 time/batch=0.81s
476/29534 (epoch 1.612) train_loss=2.16923928 time/batch=0.41s
477/29534 (epoch 1.615) train_loss=2.24630141 time/batch=0.50s
478/29534 (epoch 1.618) train_loss=2.17710352 time/batch=0.30s
479/29534 (epoch 1.622) train_loss=2.22318554 time/batch=0.51s
480/29534 (epoch 1.625) train_loss=2.08700228 time/batch=0.42s
481/29534 (epoch 1.629) train_loss=2.21145511 time/batch=0.29s
482/29534 (epoch 1.632) train_loss=2.21907187 time/batch=0.44s
483/29534 (epoch 1.635) train_loss=2.21284342 time/batch=0.40s
484/29534 (epoch 1.639) train_loss=2.08497787 time/batch=0.33s
485/29534 (epoch 1.642) train_loss=2.09414172 time/batch=0.42s
486/29534 (epoch 1.646) train_loss=2.16228437 time/batch=0.37s
487/29534 (epoch 1.649) train_loss=2.23495507 time/batch=0.45s
488/29534 (epoch 1.652) train_loss=2.11442566 time/batch=0.34s
489/29534 (epoch 1.656) train_loss=2.30184317 time/batch=0.41s
490/29534 (epoch 1.659) train_loss=2.29249763 time/batch=0.55s
491/29534 (epoch 1.662) train_loss=2.20761657 time/batch=0.44s
492/29534 (epoch 1.666) train_loss=2.27864838 time/batch=0.30s
493/29534 (epoch 1.669) train_loss=2.18678212 time/batch=0.48s
494/29534 (epoch 1.673) train_loss=2.17812443 time/batch=0.49s
495/29534 (epoch 1.676) train_loss=2.24657273 time/batch=0.30s
496/29534 (epoch 1.679) train_loss=2.19886565 time/batch=0.46s
497/29534 (epoch 1.683) train_loss=2.25459409 time/batch=0.30s
498/29534 (epoch 1.686) train_loss=2.11895084 time/batch=0.34s
499/29534 (epoch 1.690) train_loss=2.13407564 time/batch=0.32s
500/29534 (epoch 1.693) train_loss=2.15927601 time/batch=0.36s
501/29534 (epoch 1.696) train_loss=2.33598447 time/batch=0.58s
502/29534 (epoch 1.700) train_loss=2.21859860 time/batch=0.45s
503/29534 (epoch 1.703) train_loss=2.14809036 time/batch=0.32s
504/29534 (epoch 1.706) train_loss=2.28148603 time/batch=0.31s
505/29534 (epoch 1.710) train_loss=2.25218344 time/batch=0.46s
506/29534 (epoch 1.713) train_loss=2.12363911 time/batch=0.32s
507/29534 (epoch 1.717) train_loss=2.25120020 time/batch=0.35s
508/29534 (epoch 1.720) train_loss=2.14049196 time/batch=0.43s
509/29534 (epoch 1.723) train_loss=2.23625660 time/batch=0.48s
510/29534 (epoch 1.727) train_loss=2.19549990 time/batch=0.48s
511/29534 (epoch 1.730) train_loss=2.17346358 time/batch=0.48s
512/29534 (epoch 1.734) train_loss=2.15501165 time/batch=0.47s
513/29534 (epoch 1.737) train_loss=2.13643718 time/batch=0.43s
514/29534 (epoch 1.740) train_loss=2.22385120 time/batch=0.38s
515/29534 (epoch 1.744) train_loss=2.10685992 time/batch=0.32s
516/29534 (epoch 1.747) train_loss=2.13463235 time/batch=0.49s
517/29534 (epoch 1.751) train_loss=1.99843717 time/batch=0.33s
518/29534 (epoch 1.754) train_loss=2.18533754 time/batch=0.40s
519/29534 (epoch 1.757) train_loss=2.03090954 time/batch=0.33s
520/29534 (epoch 1.761) train_loss=2.16450119 time/batch=0.35s
521/29534 (epoch 1.764) train_loss=2.15292501 time/batch=0.38s
522/29534 (epoch 1.767) train_loss=2.11888075 time/batch=0.42s
523/29534 (epoch 1.771) train_loss=2.12863398 time/batch=0.43s
524/29534 (epoch 1.774) train_loss=2.26132536 time/batch=0.31s
525/29534 (epoch 1.778) train_loss=2.18003225 time/batch=0.43s
526/29534 (epoch 1.781) train_loss=2.16280985 time/batch=0.43s
527/29534 (epoch 1.784) train_loss=2.07982826 time/batch=0.33s
528/29534 (epoch 1.788) train_loss=2.09252787 time/batch=0.42s
529/29534 (epoch 1.791) train_loss=2.15069103 time/batch=0.35s
530/29534 (epoch 1.795) train_loss=2.23251700 time/batch=0.37s
531/29534 (epoch 1.798) train_loss=2.12975931 time/batch=0.33s
532/29534 (epoch 1.801) train_loss=2.12022209 time/batch=0.35s
533/29534 (epoch 1.805) train_loss=2.05905819 time/batch=0.43s
534/29534 (epoch 1.808) train_loss=2.22420549 time/batch=0.62s
535/29534 (epoch 1.811) train_loss=2.16040134 time/batch=0.38s
536/29534 (epoch 1.815) train_loss=2.04146552 time/batch=0.32s
537/29534 (epoch 1.818) train_loss=2.15933323 time/batch=0.51s
538/29534 (epoch 1.822) train_loss=2.03601456 time/batch=0.33s
539/29534 (epoch 1.825) train_loss=2.11344600 time/batch=0.35s
540/29534 (epoch 1.828) train_loss=2.09537554 time/batch=0.42s
541/29534 (epoch 1.832) train_loss=2.16376162 time/batch=0.42s
542/29534 (epoch 1.835) train_loss=2.21146441 time/batch=0.40s
543/29534 (epoch 1.839) train_loss=2.05352402 time/batch=0.34s
544/29534 (epoch 1.842) train_loss=2.18477488 time/batch=0.44s
545/29534 (epoch 1.845) train_loss=2.18740511 time/batch=0.46s
546/29534 (epoch 1.849) train_loss=2.07584906 time/batch=0.41s
547/29534 (epoch 1.852) train_loss=2.09711027 time/batch=0.33s
548/29534 (epoch 1.855) train_loss=2.17390919 time/batch=0.34s
549/29534 (epoch 1.859) train_loss=2.14896894 time/batch=0.34s
550/29534 (epoch 1.862) train_loss=2.08488274 time/batch=0.34s
551/29534 (epoch 1.866) train_loss=2.17768812 time/batch=0.48s
552/29534 (epoch 1.869) train_loss=2.20778370 time/batch=0.31s
553/29534 (epoch 1.872) train_loss=2.11363506 time/batch=0.44s
554/29534 (epoch 1.876) train_loss=2.03673339 time/batch=0.35s
555/29534 (epoch 1.879) train_loss=2.03184509 time/batch=0.42s
556/29534 (epoch 1.883) train_loss=2.08872843 time/batch=0.40s
557/29534 (epoch 1.886) train_loss=2.01960135 time/batch=0.33s
558/29534 (epoch 1.889) train_loss=2.15739059 time/batch=0.38s
559/29534 (epoch 1.893) train_loss=1.98212695 time/batch=0.34s
560/29534 (epoch 1.896) train_loss=2.20318794 time/batch=0.36s
561/29534 (epoch 1.899) train_loss=2.00011873 time/batch=0.34s
562/29534 (epoch 1.903) train_loss=2.03025842 time/batch=0.42s
563/29534 (epoch 1.906) train_loss=2.20443439 time/batch=0.48s
564/29534 (epoch 1.910) train_loss=2.19326282 time/batch=0.47s
565/29534 (epoch 1.913) train_loss=2.11502862 time/batch=0.35s
566/29534 (epoch 1.916) train_loss=2.10911012 time/batch=0.43s
567/29534 (epoch 1.920) train_loss=2.13104486 time/batch=0.38s
568/29534 (epoch 1.923) train_loss=2.01827550 time/batch=0.34s
569/29534 (epoch 1.927) train_loss=2.19036889 time/batch=0.46s
570/29534 (epoch 1.930) train_loss=2.05307674 time/batch=0.34s
571/29534 (epoch 1.933) train_loss=1.98863971 time/batch=0.33s
572/29534 (epoch 1.937) train_loss=2.05155039 time/batch=0.44s
573/29534 (epoch 1.940) train_loss=2.08087683 time/batch=0.33s
574/29534 (epoch 1.943) train_loss=2.23071933 time/batch=0.47s
575/29534 (epoch 1.947) train_loss=2.16998863 time/batch=0.43s
576/29534 (epoch 1.950) train_loss=2.11532474 time/batch=0.40s
577/29534 (epoch 1.954) train_loss=2.01265812 time/batch=0.42s
578/29534 (epoch 1.957) train_loss=2.09061694 time/batch=0.35s
579/29534 (epoch 1.960) train_loss=2.04551268 time/batch=0.42s
580/29534 (epoch 1.964) train_loss=2.11174703 time/batch=0.42s
581/29534 (epoch 1.967) train_loss=2.25707006 time/batch=0.41s
582/29534 (epoch 1.971) train_loss=2.16492200 time/batch=0.47s
583/29534 (epoch 1.974) train_loss=2.24270153 time/batch=0.48s
584/29534 (epoch 1.977) train_loss=2.04232073 time/batch=0.43s
585/29534 (epoch 1.981) train_loss=2.18325806 time/batch=0.48s
586/29534 (epoch 1.984) train_loss=2.11074948 time/batch=0.48s
587/29534 (epoch 1.988) train_loss=2.04151678 time/batch=0.43s
588/29534 (epoch 1.991) train_loss=2.08057737 time/batch=0.45s
589/29534 (epoch 1.994) train_loss=2.16333246 time/batch=0.46s
590/29534 (epoch 1.998) train_loss=2.08274412 time/batch=0.42s
591/29534 (epoch 2.001) train_loss=2.16335487 time/batch=0.86s
592/29534 (epoch 2.004) train_loss=2.27128482 time/batch=0.86s
593/29534 (epoch 2.008) train_loss=2.16899776 time/batch=0.19s
594/29534 (epoch 2.011) train_loss=2.07867384 time/batch=0.41s
595/29534 (epoch 2.015) train_loss=2.33157539 time/batch=1.30s
596/29534 (epoch 2.018) train_loss=2.19981241 time/batch=0.76s
597/29534 (epoch 2.021) train_loss=2.21975851 time/batch=1.00s
598/29534 (epoch 2.025) train_loss=2.31122804 time/batch=1.74s
599/29534 (epoch 2.028) train_loss=2.35807610 time/batch=2.06s
600/29534 (epoch 2.032) train_loss=2.36747694 time/batch=2.24s
601/29534 (epoch 2.035) train_loss=2.11320829 time/batch=0.50s
602/29534 (epoch 2.038) train_loss=2.13647270 time/batch=0.56s
603/29534 (epoch 2.042) train_loss=2.25302124 time/batch=1.14s
604/29534 (epoch 2.045) train_loss=2.12536240 time/batch=0.63s
605/29534 (epoch 2.048) train_loss=1.97371316 time/batch=0.42s
606/29534 (epoch 2.052) train_loss=2.29068947 time/batch=4.01s
607/29534 (epoch 2.055) train_loss=2.27911210 time/batch=0.92s
608/29534 (epoch 2.059) train_loss=2.07740760 time/batch=0.32s
609/29534 (epoch 2.062) train_loss=2.19690299 time/batch=0.20s
610/29534 (epoch 2.065) train_loss=2.20465970 time/batch=0.90s
611/29534 (epoch 2.069) train_loss=2.18935299 time/batch=1.01s
612/29534 (epoch 2.072) train_loss=2.16950917 time/batch=0.93s
613/29534 (epoch 2.076) train_loss=2.18804407 time/batch=0.56s
614/29534 (epoch 2.079) train_loss=2.17461443 time/batch=0.74s
615/29534 (epoch 2.082) train_loss=2.22694635 time/batch=0.68s
616/29534 (epoch 2.086) train_loss=2.04259586 time/batch=0.42s
617/29534 (epoch 2.089) train_loss=2.19775724 time/batch=0.63s
618/29534 (epoch 2.092) train_loss=2.15607643 time/batch=0.29s
619/29534 (epoch 2.096) train_loss=2.04697895 time/batch=0.46s
620/29534 (epoch 2.099) train_loss=2.10052443 time/batch=0.87s
621/29534 (epoch 2.103) train_loss=2.18725181 time/batch=0.72s
622/29534 (epoch 2.106) train_loss=2.09539700 time/batch=0.45s
623/29534 (epoch 2.109) train_loss=2.18291712 time/batch=0.95s
624/29534 (epoch 2.113) train_loss=2.10720539 time/batch=0.61s
625/29534 (epoch 2.116) train_loss=2.15870523 time/batch=0.72s
626/29534 (epoch 2.120) train_loss=2.05291891 time/batch=0.80s
627/29534 (epoch 2.123) train_loss=2.11730075 time/batch=0.53s
628/29534 (epoch 2.126) train_loss=2.03561735 time/batch=0.31s
629/29534 (epoch 2.130) train_loss=2.03614974 time/batch=0.41s
630/29534 (epoch 2.133) train_loss=2.16048622 time/batch=5.24s
631/29534 (epoch 2.136) train_loss=2.12513542 time/batch=0.54s
632/29534 (epoch 2.140) train_loss=2.27365494 time/batch=1.06s
633/29534 (epoch 2.143) train_loss=2.01686573 time/batch=0.36s
634/29534 (epoch 2.147) train_loss=2.08760595 time/batch=0.95s
635/29534 (epoch 2.150) train_loss=2.13607788 time/batch=0.38s
636/29534 (epoch 2.153) train_loss=2.03816557 time/batch=0.37s
637/29534 (epoch 2.157) train_loss=2.12638044 time/batch=0.30s
638/29534 (epoch 2.160) train_loss=2.07744455 time/batch=0.38s
639/29534 (epoch 2.164) train_loss=2.09812188 time/batch=0.40s
640/29534 (epoch 2.167) train_loss=2.26448989 time/batch=0.24s
641/29534 (epoch 2.170) train_loss=2.09071970 time/batch=0.34s
642/29534 (epoch 2.174) train_loss=2.18299913 time/batch=0.66s
643/29534 (epoch 2.177) train_loss=2.23969460 time/batch=0.67s
644/29534 (epoch 2.181) train_loss=2.05928946 time/batch=0.35s
645/29534 (epoch 2.184) train_loss=2.02443647 time/batch=0.47s
646/29534 (epoch 2.187) train_loss=2.05293703 time/batch=0.22s
647/29534 (epoch 2.191) train_loss=2.03255844 time/batch=0.42s
648/29534 (epoch 2.194) train_loss=2.21367478 time/batch=0.70s
649/29534 (epoch 2.197) train_loss=2.08556628 time/batch=0.57s
650/29534 (epoch 2.201) train_loss=2.08834100 time/batch=0.48s
651/29534 (epoch 2.204) train_loss=2.10480499 time/batch=0.27s
652/29534 (epoch 2.208) train_loss=2.00998449 time/batch=0.37s
653/29534 (epoch 2.211) train_loss=2.16184521 time/batch=0.58s
654/29534 (epoch 2.214) train_loss=2.15725994 time/batch=0.46s
655/29534 (epoch 2.218) train_loss=2.14671898 time/batch=0.62s
656/29534 (epoch 2.221) train_loss=2.08931947 time/batch=0.26s
657/29534 (epoch 2.225) train_loss=1.96331549 time/batch=0.42s
658/29534 (epoch 2.228) train_loss=1.99825227 time/batch=0.37s
659/29534 (epoch 2.231) train_loss=2.04449964 time/batch=0.21s
660/29534 (epoch 2.235) train_loss=2.11751032 time/batch=0.28s
661/29534 (epoch 2.238) train_loss=2.11298227 time/batch=0.69s
662/29534 (epoch 2.241) train_loss=2.08604646 time/batch=1.02s
663/29534 (epoch 2.245) train_loss=2.04865074 time/batch=0.25s
664/29534 (epoch 2.248) train_loss=2.09257007 time/batch=0.29s
665/29534 (epoch 2.252) train_loss=2.17800665 time/batch=0.75s
666/29534 (epoch 2.255) train_loss=2.02576447 time/batch=0.43s
667/29534 (epoch 2.258) train_loss=2.12163115 time/batch=0.39s
668/29534 (epoch 2.262) train_loss=2.10397315 time/batch=0.49s
669/29534 (epoch 2.265) train_loss=2.14012575 time/batch=0.65s
670/29534 (epoch 2.269) train_loss=2.09303045 time/batch=0.76s
671/29534 (epoch 2.272) train_loss=2.08055353 time/batch=0.40s
672/29534 (epoch 2.275) train_loss=2.00337458 time/batch=0.34s
673/29534 (epoch 2.279) train_loss=2.11436844 time/batch=0.51s
674/29534 (epoch 2.282) train_loss=2.20692825 time/batch=0.59s
675/29534 (epoch 2.285) train_loss=1.96392083 time/batch=0.35s
676/29534 (epoch 2.289) train_loss=1.98675978 time/batch=0.41s
677/29534 (epoch 2.292) train_loss=2.04887176 time/batch=0.30s
678/29534 (epoch 2.296) train_loss=2.02502871 time/batch=0.52s
679/29534 (epoch 2.299) train_loss=1.92042840 time/batch=0.32s
680/29534 (epoch 2.302) train_loss=2.01031137 time/batch=0.37s
681/29534 (epoch 2.306) train_loss=2.02725554 time/batch=0.46s
682/29534 (epoch 2.309) train_loss=2.01835895 time/batch=0.34s
683/29534 (epoch 2.313) train_loss=1.95487475 time/batch=0.33s
684/29534 (epoch 2.316) train_loss=2.03106380 time/batch=0.49s
685/29534 (epoch 2.319) train_loss=2.14670897 time/batch=0.57s
686/29534 (epoch 2.323) train_loss=2.04762697 time/batch=0.46s
687/29534 (epoch 2.326) train_loss=2.03132987 time/batch=0.28s
688/29534 (epoch 2.329) train_loss=2.07290125 time/batch=0.47s
689/29534 (epoch 2.333) train_loss=2.15809870 time/batch=0.77s
690/29534 (epoch 2.336) train_loss=2.06046271 time/batch=0.43s
691/29534 (epoch 2.340) train_loss=2.04865170 time/batch=0.26s
692/29534 (epoch 2.343) train_loss=2.03202677 time/batch=0.36s
693/29534 (epoch 2.346) train_loss=2.11585546 time/batch=1.06s
694/29534 (epoch 2.350) train_loss=2.12442613 time/batch=0.52s
695/29534 (epoch 2.353) train_loss=2.02803278 time/batch=0.50s
696/29534 (epoch 2.357) train_loss=1.98782325 time/batch=0.47s
697/29534 (epoch 2.360) train_loss=1.98896194 time/batch=0.40s
698/29534 (epoch 2.363) train_loss=2.06869721 time/batch=0.26s
699/29534 (epoch 2.367) train_loss=1.94529366 time/batch=0.32s
700/29534 (epoch 2.370) train_loss=2.10084963 time/batch=0.54s
701/29534 (epoch 2.374) train_loss=2.04750204 time/batch=0.51s
702/29534 (epoch 2.377) train_loss=2.08123398 time/batch=0.24s
703/29534 (epoch 2.380) train_loss=2.00239992 time/batch=0.56s
704/29534 (epoch 2.384) train_loss=1.96206188 time/batch=0.33s
705/29534 (epoch 2.387) train_loss=1.97067022 time/batch=0.30s
706/29534 (epoch 2.390) train_loss=2.10946178 time/batch=0.44s
707/29534 (epoch 2.394) train_loss=2.25421715 time/batch=0.56s
708/29534 (epoch 2.397) train_loss=2.00693345 time/batch=0.22s
709/29534 (epoch 2.401) train_loss=2.05347109 time/batch=0.41s
710/29534 (epoch 2.404) train_loss=2.09257269 time/batch=0.30s
711/29534 (epoch 2.407) train_loss=1.96271789 time/batch=0.35s
712/29534 (epoch 2.411) train_loss=2.03014660 time/batch=0.40s
713/29534 (epoch 2.414) train_loss=1.95973277 time/batch=0.32s
714/29534 (epoch 2.418) train_loss=1.97743523 time/batch=0.35s
715/29534 (epoch 2.421) train_loss=2.05623579 time/batch=0.50s
