vocabulary size: 137
n tunes: 23637
n train tunes: 22437.0
n validation tunes: 1200.0
397/89748 (epoch 0.885) train_loss=3.02543378 time/batch=0.51s
398/89748 (epoch 0.887) train_loss=3.13903546 time/batch=0.59s
399/89748 (epoch 0.889) train_loss=2.99647546 time/batch=0.51s
400/89748 (epoch 0.891) train_loss=2.95464754 time/batch=0.51s
401/89748 (epoch 0.894) train_loss=3.03845882 time/batch=0.67s
402/89748 (epoch 0.896) train_loss=3.23920560 time/batch=0.51s
403/89748 (epoch 0.898) train_loss=3.15346313 time/batch=0.69s
404/89748 (epoch 0.900) train_loss=2.97755098 time/batch=0.63s
405/89748 (epoch 0.903) train_loss=2.98841000 time/batch=0.57s
406/89748 (epoch 0.905) train_loss=2.93229175 time/batch=0.65s
407/89748 (epoch 0.907) train_loss=2.84832454 time/batch=0.52s
408/89748 (epoch 0.909) train_loss=3.05564380 time/batch=0.65s
409/89748 (epoch 0.911) train_loss=3.17335081 time/batch=0.67s
410/89748 (epoch 0.914) train_loss=2.95618582 time/batch=0.64s
411/89748 (epoch 0.916) train_loss=3.02030635 time/batch=0.54s
412/89748 (epoch 0.918) train_loss=2.94924092 time/batch=0.53s
413/89748 (epoch 0.920) train_loss=2.91122103 time/batch=0.64s
414/89748 (epoch 0.923) train_loss=2.99143434 time/batch=0.67s
415/89748 (epoch 0.925) train_loss=2.82377076 time/batch=0.49s
416/89748 (epoch 0.927) train_loss=2.83558345 time/batch=0.67s
417/89748 (epoch 0.929) train_loss=2.93479371 time/batch=0.73s
418/89748 (epoch 0.931) train_loss=2.81664848 time/batch=0.61s
419/89748 (epoch 0.934) train_loss=2.80442858 time/batch=0.62s
420/89748 (epoch 0.936) train_loss=3.14988327 time/batch=0.55s
421/89748 (epoch 0.938) train_loss=3.28699636 time/batch=0.49s
422/89748 (epoch 0.940) train_loss=2.98886681 time/batch=0.51s
423/89748 (epoch 0.943) train_loss=2.95948911 time/batch=0.63s
424/89748 (epoch 0.945) train_loss=2.94649601 time/batch=0.53s
425/89748 (epoch 0.947) train_loss=2.98538852 time/batch=0.52s
426/89748 (epoch 0.949) train_loss=2.89146590 time/batch=0.59s
427/89748 (epoch 0.952) train_loss=2.79301929 time/batch=0.62s
428/89748 (epoch 0.954) train_loss=2.82171559 time/batch=0.50s
429/89748 (epoch 0.956) train_loss=2.79139066 time/batch=0.62s
430/89748 (epoch 0.958) train_loss=2.86005402 time/batch=0.62s
431/89748 (epoch 0.960) train_loss=2.79807544 time/batch=0.50s
432/89748 (epoch 0.963) train_loss=2.85643721 time/batch=0.63s
433/89748 (epoch 0.965) train_loss=2.96351957 time/batch=0.70s
434/89748 (epoch 0.967) train_loss=2.78810430 time/batch=0.62s
435/89748 (epoch 0.969) train_loss=3.05877852 time/batch=0.49s
436/89748 (epoch 0.972) train_loss=3.11199951 time/batch=0.61s
437/89748 (epoch 0.974) train_loss=3.01455784 time/batch=0.69s
438/89748 (epoch 0.976) train_loss=2.79397321 time/batch=0.50s
439/89748 (epoch 0.978) train_loss=2.83066583 time/batch=0.63s
440/89748 (epoch 0.981) train_loss=2.83683658 time/batch=0.62s
441/89748 (epoch 0.983) train_loss=2.88135076 time/batch=0.63s
442/89748 (epoch 0.985) train_loss=2.81987548 time/batch=0.50s
443/89748 (epoch 0.987) train_loss=2.83093977 time/batch=0.62s
444/89748 (epoch 0.989) train_loss=2.82283807 time/batch=0.50s
445/89748 (epoch 0.992) train_loss=2.79323888 time/batch=0.60s
446/89748 (epoch 0.994) train_loss=2.77835584 time/batch=0.61s
447/89748 (epoch 0.996) train_loss=2.74110889 time/batch=0.62s
448/89748 (epoch 0.998) train_loss=2.82795644 time/batch=0.62s
449/89748 (epoch 1.001) train_loss=3.07236934 time/batch=0.97s
450/89748 (epoch 1.003) train_loss=3.32826066 time/batch=7.78s
451/89748 (epoch 1.005) train_loss=3.05096126 time/batch=0.72s
452/89748 (epoch 1.007) train_loss=3.37510395 time/batch=1.08s
453/89748 (epoch 1.009) train_loss=3.46523380 time/batch=3.19s
454/89748 (epoch 1.012) train_loss=3.23402452 time/batch=1.35s
455/89748 (epoch 1.014) train_loss=3.16326165 time/batch=1.12s
456/89748 (epoch 1.016) train_loss=3.14884758 time/batch=1.41s
457/89748 (epoch 1.018) train_loss=3.04159713 time/batch=0.79s
458/89748 (epoch 1.021) train_loss=3.10941648 time/batch=1.55s
459/89748 (epoch 1.023) train_loss=2.84691763 time/batch=0.34s
460/89748 (epoch 1.025) train_loss=3.00035262 time/batch=1.49s
461/89748 (epoch 1.027) train_loss=2.85822654 time/batch=0.36s
462/89748 (epoch 1.030) train_loss=2.97152281 time/batch=1.50s
463/89748 (epoch 1.032) train_loss=2.98505855 time/batch=1.28s
464/89748 (epoch 1.034) train_loss=3.12467766 time/batch=2.21s
465/89748 (epoch 1.036) train_loss=2.88943958 time/batch=0.95s
466/89748 (epoch 1.038) train_loss=3.15540099 time/batch=2.41s
467/89748 (epoch 1.041) train_loss=2.91552758 time/batch=0.51s
468/89748 (epoch 1.043) train_loss=3.26157975 time/batch=1.97s
469/89748 (epoch 1.045) train_loss=3.09308028 time/batch=1.28s
470/89748 (epoch 1.047) train_loss=2.95678949 time/batch=0.40s
471/89748 (epoch 1.050) train_loss=3.00970936 time/batch=1.00s
472/89748 (epoch 1.052) train_loss=3.12763858 time/batch=0.45s
473/89748 (epoch 1.054) train_loss=3.06792355 time/batch=1.24s
474/89748 (epoch 1.056) train_loss=2.87765551 time/batch=0.47s
475/89748 (epoch 1.059) train_loss=2.77917290 time/batch=0.49s
476/89748 (epoch 1.061) train_loss=3.03184748 time/batch=1.14s
477/89748 (epoch 1.063) train_loss=2.81994677 time/batch=0.33s
478/89748 (epoch 1.065) train_loss=3.06505847 time/batch=1.69s
479/89748 (epoch 1.067) train_loss=2.92163992 time/batch=0.57s
480/89748 (epoch 1.070) train_loss=2.97469234 time/batch=1.10s
481/89748 (epoch 1.072) train_loss=2.82087088 time/batch=0.46s
482/89748 (epoch 1.074) train_loss=2.76493788 time/batch=0.63s
483/89748 (epoch 1.076) train_loss=2.99712729 time/batch=1.31s
484/89748 (epoch 1.079) train_loss=2.95278072 time/batch=1.07s
485/89748 (epoch 1.081) train_loss=3.03995991 time/batch=2.59s
486/89748 (epoch 1.083) train_loss=2.95582843 time/batch=1.11s
487/89748 (epoch 1.085) train_loss=2.76370406 time/batch=0.48s
488/89748 (epoch 1.087) train_loss=2.96021581 time/batch=1.58s
489/89748 (epoch 1.090) train_loss=2.92094159 time/batch=1.80s
490/89748 (epoch 1.092) train_loss=2.97378039 time/batch=1.15s
491/89748 (epoch 1.094) train_loss=2.87880540 time/batch=0.49s
492/89748 (epoch 1.096) train_loss=2.80137515 time/batch=0.37s
493/89748 (epoch 1.099) train_loss=2.93807316 time/batch=1.16s
494/89748 (epoch 1.101) train_loss=2.91447473 time/batch=0.89s
495/89748 (epoch 1.103) train_loss=2.79117298 time/batch=0.48s
496/89748 (epoch 1.105) train_loss=2.85005069 time/batch=0.58s
497/89748 (epoch 1.108) train_loss=2.78013349 time/batch=0.52s
498/89748 (epoch 1.110) train_loss=2.79410219 time/batch=0.47s
499/89748 (epoch 1.112) train_loss=2.92776537 time/batch=0.94s
500/89748 (epoch 1.114) train_loss=2.86673212 time/batch=0.44s
501/89748 (epoch 1.116) train_loss=2.93718743 time/batch=0.81s
502/89748 (epoch 1.119) train_loss=2.82696700 time/batch=0.54s
503/89748 (epoch 1.121) train_loss=2.87813139 time/batch=0.71s
504/89748 (epoch 1.123) train_loss=2.87670946 time/batch=1.16s
505/89748 (epoch 1.125) train_loss=2.97635603 time/batch=0.78s
506/89748 (epoch 1.128) train_loss=2.93319058 time/batch=0.73s
507/89748 (epoch 1.130) train_loss=3.04034376 time/batch=0.85s
508/89748 (epoch 1.132) train_loss=2.75281239 time/batch=0.49s
509/89748 (epoch 1.134) train_loss=2.90334892 time/batch=1.33s
510/89748 (epoch 1.137) train_loss=2.96378589 time/batch=0.70s
511/89748 (epoch 1.139) train_loss=2.89213610 time/batch=0.55s
512/89748 (epoch 1.141) train_loss=2.93854356 time/batch=1.38s
513/89748 (epoch 1.143) train_loss=2.84302306 time/batch=0.58s
514/89748 (epoch 1.145) train_loss=2.94710565 time/batch=0.79s
515/89748 (epoch 1.148) train_loss=2.90243840 time/batch=0.76s
516/89748 (epoch 1.150) train_loss=2.76945615 time/batch=0.39s
517/89748 (epoch 1.152) train_loss=2.82274032 time/batch=0.56s
518/89748 (epoch 1.154) train_loss=2.78218293 time/batch=0.31s
519/89748 (epoch 1.157) train_loss=2.93944049 time/batch=0.87s
520/89748 (epoch 1.159) train_loss=2.90983462 time/batch=0.83s
521/89748 (epoch 1.161) train_loss=2.80905366 time/batch=1.21s
522/89748 (epoch 1.163) train_loss=2.85609126 time/batch=0.97s
523/89748 (epoch 1.165) train_loss=2.83484674 time/batch=0.95s
524/89748 (epoch 1.168) train_loss=2.93916631 time/batch=0.80s
525/89748 (epoch 1.170) train_loss=2.84029722 time/batch=1.19s
526/89748 (epoch 1.172) train_loss=2.88805819 time/batch=0.85s
527/89748 (epoch 1.174) train_loss=2.89818120 time/batch=1.72s
528/89748 (epoch 1.177) train_loss=2.77392459 time/batch=0.26s
529/89748 (epoch 1.179) train_loss=2.88580537 time/batch=0.43s
530/89748 (epoch 1.181) train_loss=2.93310046 time/batch=0.81s
531/89748 (epoch 1.183) train_loss=2.86041379 time/batch=1.01s
532/89748 (epoch 1.186) train_loss=2.82966065 time/batch=0.54s
533/89748 (epoch 1.188) train_loss=2.76554346 time/batch=0.66s
534/89748 (epoch 1.190) train_loss=2.91971970 time/batch=1.58s
535/89748 (epoch 1.192) train_loss=2.91117811 time/batch=1.03s
536/89748 (epoch 1.194) train_loss=2.92097712 time/batch=1.85s
537/89748 (epoch 1.197) train_loss=2.89541531 time/batch=0.77s
538/89748 (epoch 1.199) train_loss=2.93351364 time/batch=1.64s
539/89748 (epoch 1.201) train_loss=2.94616389 time/batch=0.98s
540/89748 (epoch 1.203) train_loss=2.92929029 time/batch=1.10s
541/89748 (epoch 1.206) train_loss=2.80312490 time/batch=0.44s
542/89748 (epoch 1.208) train_loss=2.96431732 time/batch=1.76s
543/89748 (epoch 1.210) train_loss=2.81981659 time/batch=0.56s
544/89748 (epoch 1.212) train_loss=2.74839878 time/batch=0.40s
545/89748 (epoch 1.215) train_loss=2.81233335 time/batch=0.91s
546/89748 (epoch 1.217) train_loss=2.81248474 time/batch=0.90s
547/89748 (epoch 1.219) train_loss=2.94329309 time/batch=1.02s
548/89748 (epoch 1.221) train_loss=2.84174609 time/batch=1.18s
549/89748 (epoch 1.223) train_loss=2.78069758 time/batch=0.68s
550/89748 (epoch 1.226) train_loss=2.83481741 time/batch=0.31s
551/89748 (epoch 1.228) train_loss=2.78792119 time/batch=0.31s
552/89748 (epoch 1.230) train_loss=2.77066636 time/batch=0.65s
553/89748 (epoch 1.232) train_loss=2.83792353 time/batch=0.91s
554/89748 (epoch 1.235) train_loss=2.69565892 time/batch=0.32s
555/89748 (epoch 1.237) train_loss=2.73476672 time/batch=0.35s
556/89748 (epoch 1.239) train_loss=2.79455876 time/batch=0.56s
557/89748 (epoch 1.241) train_loss=2.72775626 time/batch=0.60s
558/89748 (epoch 1.243) train_loss=2.86189318 time/batch=0.89s
559/89748 (epoch 1.246) train_loss=2.78206229 time/batch=0.61s
560/89748 (epoch 1.248) train_loss=2.74337769 time/batch=0.34s
561/89748 (epoch 1.250) train_loss=2.92246199 time/batch=0.79s
562/89748 (epoch 1.252) train_loss=2.92104363 time/batch=0.99s
563/89748 (epoch 1.255) train_loss=2.83488035 time/batch=0.80s
564/89748 (epoch 1.257) train_loss=2.76244354 time/batch=0.71s
565/89748 (epoch 1.259) train_loss=2.68855762 time/batch=0.61s
566/89748 (epoch 1.261) train_loss=2.76076818 time/batch=0.45s
567/89748 (epoch 1.264) train_loss=2.91953230 time/batch=1.87s
568/89748 (epoch 1.266) train_loss=2.81946468 time/batch=1.23s
569/89748 (epoch 1.268) train_loss=2.88659286 time/batch=0.77s
570/89748 (epoch 1.270) train_loss=2.72343016 time/batch=0.61s
571/89748 (epoch 1.272) train_loss=2.97835422 time/batch=0.85s
572/89748 (epoch 1.275) train_loss=2.83964801 time/batch=0.75s
573/89748 (epoch 1.277) train_loss=2.78685594 time/batch=0.38s
574/89748 (epoch 1.279) train_loss=2.78221178 time/batch=0.75s
575/89748 (epoch 1.281) train_loss=2.68769169 time/batch=0.35s
576/89748 (epoch 1.284) train_loss=2.95843720 time/batch=0.86s
577/89748 (epoch 1.286) train_loss=2.74749804 time/batch=0.52s
578/89748 (epoch 1.288) train_loss=2.76384687 time/batch=0.44s
579/89748 (epoch 1.290) train_loss=2.59680104 time/batch=0.33s
580/89748 (epoch 1.293) train_loss=2.77764916 time/batch=0.55s
581/89748 (epoch 1.295) train_loss=2.76399612 time/batch=0.53s
582/89748 (epoch 1.297) train_loss=2.78760624 time/batch=0.77s
583/89748 (epoch 1.299) train_loss=2.76796937 time/batch=0.43s
584/89748 (epoch 1.301) train_loss=2.70234060 time/batch=0.67s
585/89748 (epoch 1.304) train_loss=2.82621217 time/batch=0.98s
586/89748 (epoch 1.306) train_loss=2.88468862 time/batch=1.04s
587/89748 (epoch 1.308) train_loss=2.88977647 time/batch=0.96s
588/89748 (epoch 1.310) train_loss=2.87039995 time/batch=0.89s
589/89748 (epoch 1.313) train_loss=2.88427186 time/batch=0.92s
590/89748 (epoch 1.315) train_loss=2.83050966 time/batch=1.17s
591/89748 (epoch 1.317) train_loss=2.77777863 time/batch=0.68s
592/89748 (epoch 1.319) train_loss=2.69901276 time/batch=0.37s
593/89748 (epoch 1.321) train_loss=2.70750594 time/batch=0.70s
594/89748 (epoch 1.324) train_loss=2.63905120 time/batch=0.37s
595/89748 (epoch 1.326) train_loss=2.72487330 time/batch=1.17s
596/89748 (epoch 1.328) train_loss=2.69990349 time/batch=0.39s
597/89748 (epoch 1.330) train_loss=2.78673577 time/batch=0.68s
598/89748 (epoch 1.333) train_loss=2.82174015 time/batch=1.22s
599/89748 (epoch 1.335) train_loss=2.70975041 time/batch=0.53s
600/89748 (epoch 1.337) train_loss=2.59500480 time/batch=0.62s
601/89748 (epoch 1.339) train_loss=2.90041614 time/batch=0.90s
602/89748 (epoch 1.342) train_loss=2.70564032 time/batch=0.60s
603/89748 (epoch 1.344) train_loss=2.80758405 time/batch=0.75s
604/89748 (epoch 1.346) train_loss=2.80853820 time/batch=1.04s
605/89748 (epoch 1.348) train_loss=2.67570829 time/batch=0.36s
606/89748 (epoch 1.350) train_loss=2.90668631 time/batch=0.87s
607/89748 (epoch 1.353) train_loss=2.78875017 time/batch=0.78s
608/89748 (epoch 1.355) train_loss=2.71041203 time/batch=0.68s
609/89748 (epoch 1.357) train_loss=2.72550559 time/batch=0.70s
610/89748 (epoch 1.359) train_loss=2.93872428 time/batch=0.86s
611/89748 (epoch 1.362) train_loss=2.63927841 time/batch=0.62s
612/89748 (epoch 1.364) train_loss=2.82567549 time/batch=0.78s
613/89748 (epoch 1.366) train_loss=2.73971009 time/batch=0.97s
614/89748 (epoch 1.368) train_loss=2.73427486 time/batch=0.69s
615/89748 (epoch 1.371) train_loss=2.68762994 time/batch=0.40s
616/89748 (epoch 1.373) train_loss=2.82273126 time/batch=1.20s
617/89748 (epoch 1.375) train_loss=2.81238437 time/batch=0.54s
618/89748 (epoch 1.377) train_loss=2.79452825 time/batch=0.40s
619/89748 (epoch 1.379) train_loss=2.83317924 time/batch=0.67s
620/89748 (epoch 1.382) train_loss=2.87998414 time/batch=0.82s
621/89748 (epoch 1.384) train_loss=2.81868887 time/batch=1.19s
622/89748 (epoch 1.386) train_loss=2.69465232 time/batch=0.50s
623/89748 (epoch 1.388) train_loss=2.69349885 time/batch=0.65s
624/89748 (epoch 1.391) train_loss=2.77748466 time/batch=0.73s
625/89748 (epoch 1.393) train_loss=2.77404046 time/batch=0.67s
626/89748 (epoch 1.395) train_loss=2.72340393 time/batch=0.67s
627/89748 (epoch 1.397) train_loss=2.78118944 time/batch=0.98s
628/89748 (epoch 1.399) train_loss=2.75950861 time/batch=0.64s
629/89748 (epoch 1.402) train_loss=2.74939966 time/batch=0.72s
630/89748 (epoch 1.404) train_loss=2.75828004 time/batch=0.58s
631/89748 (epoch 1.406) train_loss=2.69744873 time/batch=0.41s
632/89748 (epoch 1.408) train_loss=2.63451910 time/batch=0.35s
633/89748 (epoch 1.411) train_loss=2.80288744 time/batch=0.57s
634/89748 (epoch 1.413) train_loss=2.81878662 time/batch=0.93s
635/89748 (epoch 1.415) train_loss=2.64606357 time/batch=0.47s
636/89748 (epoch 1.417) train_loss=2.73430848 time/batch=0.51s
637/89748 (epoch 1.420) train_loss=2.73802495 time/batch=0.69s
638/89748 (epoch 1.422) train_loss=2.65448785 time/batch=0.47s
639/89748 (epoch 1.424) train_loss=2.67647123 time/batch=0.52s
640/89748 (epoch 1.426) train_loss=2.77071404 time/batch=0.64s
641/89748 (epoch 1.428) train_loss=2.71470094 time/batch=0.64s
642/89748 (epoch 1.431) train_loss=2.70743918 time/batch=0.74s
643/89748 (epoch 1.433) train_loss=2.67310882 time/batch=0.65s
644/89748 (epoch 1.435) train_loss=2.66738462 time/batch=0.56s
645/89748 (epoch 1.437) train_loss=2.78005385 time/batch=0.88s
646/89748 (epoch 1.440) train_loss=2.69703603 time/batch=0.90s
647/89748 (epoch 1.442) train_loss=2.69499326 time/batch=0.48s
648/89748 (epoch 1.444) train_loss=2.73350692 time/batch=0.66s
649/89748 (epoch 1.446) train_loss=2.70107961 time/batch=0.55s
650/89748 (epoch 1.449) train_loss=2.67752504 time/batch=0.91s
651/89748 (epoch 1.451) train_loss=2.71067071 time/batch=0.74s
652/89748 (epoch 1.453) train_loss=2.70754194 time/batch=0.59s
653/89748 (epoch 1.455) train_loss=2.68626761 time/batch=0.59s
654/89748 (epoch 1.457) train_loss=2.82797551 time/batch=1.00s
655/89748 (epoch 1.460) train_loss=2.75216842 time/batch=0.91s
656/89748 (epoch 1.462) train_loss=2.62470269 time/batch=0.66s
657/89748 (epoch 1.464) train_loss=2.76663303 time/batch=0.76s
658/89748 (epoch 1.466) train_loss=2.60439396 time/batch=0.62s
659/89748 (epoch 1.469) train_loss=2.72453189 time/batch=0.44s
660/89748 (epoch 1.471) train_loss=2.75972152 time/batch=0.78s
661/89748 (epoch 1.473) train_loss=2.67857742 time/batch=0.69s
662/89748 (epoch 1.475) train_loss=2.61366820 time/batch=0.37s
663/89748 (epoch 1.477) train_loss=2.65917230 time/batch=0.66s
664/89748 (epoch 1.480) train_loss=2.70470023 time/batch=0.47s
665/89748 (epoch 1.482) train_loss=2.69320679 time/batch=0.68s
666/89748 (epoch 1.484) train_loss=2.70121264 time/batch=0.71s
667/89748 (epoch 1.486) train_loss=2.72076964 time/batch=0.72s
668/89748 (epoch 1.489) train_loss=2.79894352 time/batch=0.88s
669/89748 (epoch 1.491) train_loss=2.80566311 time/batch=0.80s
670/89748 (epoch 1.493) train_loss=2.67825484 time/batch=0.58s
671/89748 (epoch 1.495) train_loss=2.66225147 time/batch=0.52s
672/89748 (epoch 1.498) train_loss=2.69760180 time/batch=0.70s
673/89748 (epoch 1.500) train_loss=2.70832753 time/batch=0.45s
674/89748 (epoch 1.502) train_loss=2.56178713 time/batch=0.61s
675/89748 (epoch 1.504) train_loss=2.72792768 time/batch=0.44s
676/89748 (epoch 1.506) train_loss=2.72763991 time/batch=0.75s
677/89748 (epoch 1.509) train_loss=2.57656360 time/batch=0.49s
678/89748 (epoch 1.511) train_loss=2.58170629 time/batch=0.46s
679/89748 (epoch 1.513) train_loss=2.79123068 time/batch=1.05s
680/89748 (epoch 1.515) train_loss=2.67856956 time/batch=0.67s
681/89748 (epoch 1.518) train_loss=2.69771123 time/batch=0.91s
682/89748 (epoch 1.520) train_loss=2.70997882 time/batch=0.74s
683/89748 (epoch 1.522) train_loss=2.63045430 time/batch=0.68s
684/89748 (epoch 1.524) train_loss=2.66663933 time/batch=0.44s
685/89748 (epoch 1.526) train_loss=2.60912800 time/batch=0.41s
686/89748 (epoch 1.529) train_loss=2.57602811 time/batch=0.40s
687/89748 (epoch 1.531) train_loss=2.59973931 time/batch=0.60s
688/89748 (epoch 1.533) train_loss=2.74091983 time/batch=0.94s
689/89748 (epoch 1.535) train_loss=2.86973453 time/batch=0.85s
690/89748 (epoch 1.538) train_loss=2.84382629 time/batch=0.93s
691/89748 (epoch 1.540) train_loss=2.74354649 time/batch=0.93s
692/89748 (epoch 1.542) train_loss=2.76813722 time/batch=0.69s
693/89748 (epoch 1.544) train_loss=2.69119811 time/batch=0.60s
694/89748 (epoch 1.547) train_loss=2.65155458 time/batch=0.54s
695/89748 (epoch 1.549) train_loss=2.52969909 time/batch=0.50s
696/89748 (epoch 1.551) train_loss=2.65330291 time/batch=0.56s
697/89748 (epoch 1.553) train_loss=2.64440465 time/batch=0.66s
698/89748 (epoch 1.555) train_loss=2.66313219 time/batch=0.57s
699/89748 (epoch 1.558) train_loss=2.72261858 time/batch=0.97s
700/89748 (epoch 1.560) train_loss=2.55293489 time/batch=0.49s
701/89748 (epoch 1.562) train_loss=2.55902648 time/batch=0.49s
702/89748 (epoch 1.564) train_loss=2.71107173 time/batch=0.69s
703/89748 (epoch 1.567) train_loss=2.67944598 time/batch=0.51s
704/89748 (epoch 1.569) train_loss=2.60197020 time/batch=0.51s
705/89748 (epoch 1.571) train_loss=2.61634421 time/batch=0.64s
706/89748 (epoch 1.573) train_loss=2.63695073 time/batch=0.72s
707/89748 (epoch 1.576) train_loss=2.59405637 time/batch=0.50s
708/89748 (epoch 1.578) train_loss=2.60089040 time/batch=0.52s
709/89748 (epoch 1.580) train_loss=2.63565922 time/batch=0.54s
710/89748 (epoch 1.582) train_loss=2.59916639 time/batch=0.71s
711/89748 (epoch 1.584) train_loss=2.61454821 time/batch=0.57s
712/89748 (epoch 1.587) train_loss=2.72168779 time/batch=0.75s
713/89748 (epoch 1.589) train_loss=2.54381132 time/batch=0.51s
714/89748 (epoch 1.591) train_loss=2.52836013 time/batch=0.64s
715/89748 (epoch 1.593) train_loss=2.57119513 time/batch=0.52s
