vocabulary size: 137
n tunes: 23637
n train tunes: 22437.0
n validation tunes: 1200.0
397/44874 (epoch 0.885) train_loss=2.97772098 time/batch=0.51s
398/44874 (epoch 0.887) train_loss=3.10012627 time/batch=0.59s
399/44874 (epoch 0.889) train_loss=2.99274898 time/batch=0.51s
400/44874 (epoch 0.891) train_loss=3.01126814 time/batch=0.51s
401/44874 (epoch 0.894) train_loss=3.04167628 time/batch=0.67s
402/44874 (epoch 0.896) train_loss=3.08531857 time/batch=0.51s
403/44874 (epoch 0.898) train_loss=3.15928435 time/batch=0.69s
404/44874 (epoch 0.900) train_loss=2.97612047 time/batch=0.63s
405/44874 (epoch 0.903) train_loss=2.98200560 time/batch=0.51s
406/44874 (epoch 0.905) train_loss=2.94851923 time/batch=0.63s
407/44874 (epoch 0.907) train_loss=2.97524357 time/batch=0.51s
408/44874 (epoch 0.909) train_loss=3.04684567 time/batch=0.64s
409/44874 (epoch 0.911) train_loss=3.01707268 time/batch=0.65s
410/44874 (epoch 0.914) train_loss=2.96425891 time/batch=0.63s
411/44874 (epoch 0.916) train_loss=3.05407453 time/batch=0.53s
412/44874 (epoch 0.918) train_loss=3.04572511 time/batch=0.52s
413/44874 (epoch 0.920) train_loss=3.06269169 time/batch=0.63s
414/44874 (epoch 0.923) train_loss=3.11407971 time/batch=0.67s
415/44874 (epoch 0.925) train_loss=2.94896531 time/batch=0.49s
416/44874 (epoch 0.927) train_loss=2.93022943 time/batch=0.67s
417/44874 (epoch 0.929) train_loss=3.01553798 time/batch=0.73s
418/44874 (epoch 0.931) train_loss=2.88601065 time/batch=0.61s
419/44874 (epoch 0.934) train_loss=3.13029051 time/batch=0.62s
420/44874 (epoch 0.936) train_loss=3.08627558 time/batch=0.55s
421/44874 (epoch 0.938) train_loss=2.90851808 time/batch=0.49s
422/44874 (epoch 0.940) train_loss=3.02050233 time/batch=0.51s
423/44874 (epoch 0.943) train_loss=3.01300764 time/batch=0.63s
424/44874 (epoch 0.945) train_loss=2.98236871 time/batch=0.53s
425/44874 (epoch 0.947) train_loss=3.04463887 time/batch=0.52s
426/44874 (epoch 0.949) train_loss=2.95852709 time/batch=0.59s
427/44874 (epoch 0.952) train_loss=2.89035034 time/batch=0.62s
428/44874 (epoch 0.954) train_loss=2.93693662 time/batch=0.50s
429/44874 (epoch 0.956) train_loss=2.91818285 time/batch=0.63s
430/44874 (epoch 0.958) train_loss=3.04410696 time/batch=0.63s
431/44874 (epoch 0.960) train_loss=2.97171998 time/batch=0.50s
432/44874 (epoch 0.963) train_loss=3.01048446 time/batch=0.63s
433/44874 (epoch 0.965) train_loss=3.08227420 time/batch=0.70s
434/44874 (epoch 0.967) train_loss=2.81421924 time/batch=0.62s
435/44874 (epoch 0.969) train_loss=2.96298814 time/batch=0.49s
436/44874 (epoch 0.972) train_loss=3.27408195 time/batch=0.61s
437/44874 (epoch 0.974) train_loss=3.10244489 time/batch=0.69s
438/44874 (epoch 0.976) train_loss=2.92378831 time/batch=0.50s
439/44874 (epoch 0.978) train_loss=2.95133710 time/batch=0.63s
440/44874 (epoch 0.981) train_loss=2.97480154 time/batch=0.62s
441/44874 (epoch 0.983) train_loss=3.02334380 time/batch=0.63s
442/44874 (epoch 0.985) train_loss=2.96878290 time/batch=0.50s
443/44874 (epoch 0.987) train_loss=2.99164176 time/batch=0.62s
444/44874 (epoch 0.989) train_loss=2.91127181 time/batch=0.50s
445/44874 (epoch 0.992) train_loss=2.93899035 time/batch=0.61s
446/44874 (epoch 0.994) train_loss=3.00771594 time/batch=0.61s
447/44874 (epoch 0.996) train_loss=2.91902184 time/batch=0.62s
448/44874 (epoch 0.998) train_loss=3.00898314 time/batch=0.63s
449/44874 (epoch 1.001) train_loss=3.14794493 time/batch=0.96s
450/44874 (epoch 1.003) train_loss=3.28715229 time/batch=7.78s
451/44874 (epoch 1.005) train_loss=3.12850142 time/batch=0.72s
452/44874 (epoch 1.007) train_loss=3.31073046 time/batch=1.08s
453/44874 (epoch 1.009) train_loss=3.36584353 time/batch=3.18s
454/44874 (epoch 1.012) train_loss=3.26670647 time/batch=1.35s
455/44874 (epoch 1.014) train_loss=3.08417225 time/batch=1.12s
456/44874 (epoch 1.016) train_loss=3.18259668 time/batch=1.41s
457/44874 (epoch 1.018) train_loss=3.11117792 time/batch=0.79s
458/44874 (epoch 1.021) train_loss=3.22570848 time/batch=1.55s
459/44874 (epoch 1.023) train_loss=2.91712093 time/batch=0.34s
460/44874 (epoch 1.025) train_loss=3.07553148 time/batch=1.50s
461/44874 (epoch 1.027) train_loss=2.92291641 time/batch=0.36s
462/44874 (epoch 1.030) train_loss=3.07330012 time/batch=1.50s
463/44874 (epoch 1.032) train_loss=3.22540236 time/batch=1.28s
464/44874 (epoch 1.034) train_loss=3.32942152 time/batch=2.21s
465/44874 (epoch 1.036) train_loss=3.03434634 time/batch=0.95s
466/44874 (epoch 1.038) train_loss=3.31185484 time/batch=2.42s
467/44874 (epoch 1.041) train_loss=3.03243971 time/batch=0.51s
468/44874 (epoch 1.043) train_loss=3.30939698 time/batch=1.97s
469/44874 (epoch 1.045) train_loss=3.20979667 time/batch=1.29s
470/44874 (epoch 1.047) train_loss=3.11358762 time/batch=0.40s
471/44874 (epoch 1.050) train_loss=3.15975189 time/batch=1.00s
472/44874 (epoch 1.052) train_loss=3.12618899 time/batch=0.45s
473/44874 (epoch 1.054) train_loss=3.12915421 time/batch=1.24s
474/44874 (epoch 1.056) train_loss=3.01259327 time/batch=0.47s
475/44874 (epoch 1.059) train_loss=2.86324644 time/batch=0.49s
476/44874 (epoch 1.061) train_loss=3.25722098 time/batch=1.19s
477/44874 (epoch 1.063) train_loss=3.10128331 time/batch=0.33s
478/44874 (epoch 1.065) train_loss=3.24455142 time/batch=1.73s
479/44874 (epoch 1.067) train_loss=3.08946562 time/batch=0.58s
480/44874 (epoch 1.070) train_loss=3.09600329 time/batch=1.13s
481/44874 (epoch 1.072) train_loss=2.92844963 time/batch=0.47s
482/44874 (epoch 1.074) train_loss=2.88062763 time/batch=0.64s
483/44874 (epoch 1.076) train_loss=3.11381102 time/batch=1.31s
484/44874 (epoch 1.079) train_loss=3.18195558 time/batch=1.07s
485/44874 (epoch 1.081) train_loss=3.18231440 time/batch=2.59s
486/44874 (epoch 1.083) train_loss=3.06055880 time/batch=1.11s
487/44874 (epoch 1.085) train_loss=3.00322437 time/batch=0.48s
488/44874 (epoch 1.087) train_loss=3.22397137 time/batch=1.58s
489/44874 (epoch 1.090) train_loss=3.16175723 time/batch=1.80s
490/44874 (epoch 1.092) train_loss=3.14577818 time/batch=1.16s
491/44874 (epoch 1.094) train_loss=2.94677854 time/batch=0.49s
492/44874 (epoch 1.096) train_loss=2.88921380 time/batch=0.37s
493/44874 (epoch 1.099) train_loss=3.03132939 time/batch=1.16s
494/44874 (epoch 1.101) train_loss=3.00495172 time/batch=0.89s
495/44874 (epoch 1.103) train_loss=2.89982104 time/batch=0.48s
496/44874 (epoch 1.105) train_loss=3.07300115 time/batch=0.58s
497/44874 (epoch 1.108) train_loss=3.04328251 time/batch=0.52s
498/44874 (epoch 1.110) train_loss=2.94314694 time/batch=0.47s
499/44874 (epoch 1.112) train_loss=3.05267239 time/batch=0.94s
500/44874 (epoch 1.114) train_loss=2.99544859 time/batch=0.44s
501/44874 (epoch 1.116) train_loss=3.11919546 time/batch=0.81s
502/44874 (epoch 1.119) train_loss=3.17801547 time/batch=0.54s
503/44874 (epoch 1.121) train_loss=3.13635921 time/batch=0.71s
504/44874 (epoch 1.123) train_loss=3.03567290 time/batch=1.16s
505/44874 (epoch 1.125) train_loss=3.06501889 time/batch=0.78s
506/44874 (epoch 1.128) train_loss=2.99538350 time/batch=0.73s
507/44874 (epoch 1.130) train_loss=3.03763270 time/batch=0.85s
508/44874 (epoch 1.132) train_loss=2.80398011 time/batch=0.49s
509/44874 (epoch 1.134) train_loss=2.95012760 time/batch=1.33s
510/44874 (epoch 1.137) train_loss=2.94261885 time/batch=0.70s
511/44874 (epoch 1.139) train_loss=2.88320303 time/batch=0.55s
512/44874 (epoch 1.141) train_loss=2.99074030 time/batch=1.38s
513/44874 (epoch 1.143) train_loss=2.91249800 time/batch=0.58s
514/44874 (epoch 1.145) train_loss=3.03155231 time/batch=0.79s
515/44874 (epoch 1.148) train_loss=2.99428463 time/batch=0.76s
516/44874 (epoch 1.150) train_loss=2.83546615 time/batch=0.39s
517/44874 (epoch 1.152) train_loss=2.89924932 time/batch=0.56s
518/44874 (epoch 1.154) train_loss=2.85218263 time/batch=0.31s
519/44874 (epoch 1.157) train_loss=2.97540164 time/batch=0.88s
520/44874 (epoch 1.159) train_loss=2.93548274 time/batch=0.83s
521/44874 (epoch 1.161) train_loss=2.86161923 time/batch=1.21s
522/44874 (epoch 1.163) train_loss=2.89806509 time/batch=0.96s
523/44874 (epoch 1.165) train_loss=2.90132022 time/batch=0.95s
524/44874 (epoch 1.168) train_loss=3.08339834 time/batch=0.79s
525/44874 (epoch 1.170) train_loss=2.93172669 time/batch=1.19s
526/44874 (epoch 1.172) train_loss=2.96126223 time/batch=0.85s
527/44874 (epoch 1.174) train_loss=2.97321248 time/batch=1.72s
528/44874 (epoch 1.177) train_loss=2.82942295 time/batch=0.26s
529/44874 (epoch 1.179) train_loss=2.87106133 time/batch=0.43s
530/44874 (epoch 1.181) train_loss=2.95347071 time/batch=0.81s
531/44874 (epoch 1.183) train_loss=2.90253162 time/batch=1.01s
532/44874 (epoch 1.186) train_loss=2.89403033 time/batch=0.54s
533/44874 (epoch 1.188) train_loss=2.82091761 time/batch=0.67s
534/44874 (epoch 1.190) train_loss=2.98182797 time/batch=1.58s
535/44874 (epoch 1.192) train_loss=2.96919847 time/batch=1.03s
536/44874 (epoch 1.194) train_loss=2.98602414 time/batch=1.84s
537/44874 (epoch 1.197) train_loss=2.99943161 time/batch=0.77s
538/44874 (epoch 1.199) train_loss=3.01114035 time/batch=1.59s
539/44874 (epoch 1.201) train_loss=3.03473496 time/batch=0.95s
540/44874 (epoch 1.203) train_loss=3.01537776 time/batch=1.07s
541/44874 (epoch 1.206) train_loss=2.85345817 time/batch=0.43s
542/44874 (epoch 1.208) train_loss=2.99063969 time/batch=1.72s
543/44874 (epoch 1.210) train_loss=2.87177181 time/batch=0.57s
544/44874 (epoch 1.212) train_loss=2.79988694 time/batch=0.40s
545/44874 (epoch 1.215) train_loss=2.85912681 time/batch=0.90s
546/44874 (epoch 1.217) train_loss=2.87162375 time/batch=0.90s
547/44874 (epoch 1.219) train_loss=2.98553133 time/batch=1.02s
548/44874 (epoch 1.221) train_loss=2.86133575 time/batch=1.19s
549/44874 (epoch 1.223) train_loss=2.82707310 time/batch=0.68s
550/44874 (epoch 1.226) train_loss=2.87729526 time/batch=0.31s
551/44874 (epoch 1.228) train_loss=2.78848171 time/batch=0.31s
552/44874 (epoch 1.230) train_loss=2.83233762 time/batch=0.65s
553/44874 (epoch 1.232) train_loss=2.87227726 time/batch=0.91s
554/44874 (epoch 1.235) train_loss=2.75659966 time/batch=0.32s
555/44874 (epoch 1.237) train_loss=2.80891848 time/batch=0.35s
556/44874 (epoch 1.239) train_loss=2.83614373 time/batch=0.56s
557/44874 (epoch 1.241) train_loss=2.74933767 time/batch=0.60s
558/44874 (epoch 1.243) train_loss=2.88101625 time/batch=0.89s
559/44874 (epoch 1.246) train_loss=2.78522396 time/batch=0.61s
560/44874 (epoch 1.248) train_loss=2.76932120 time/batch=0.34s
561/44874 (epoch 1.250) train_loss=2.96282697 time/batch=0.80s
562/44874 (epoch 1.252) train_loss=2.99974179 time/batch=0.99s
563/44874 (epoch 1.255) train_loss=2.92297840 time/batch=0.80s
564/44874 (epoch 1.257) train_loss=2.84620595 time/batch=0.71s
565/44874 (epoch 1.259) train_loss=2.74991632 time/batch=0.61s
566/44874 (epoch 1.261) train_loss=2.80314851 time/batch=0.45s
567/44874 (epoch 1.264) train_loss=2.94408107 time/batch=1.86s
568/44874 (epoch 1.266) train_loss=2.84082460 time/batch=1.23s
569/44874 (epoch 1.268) train_loss=2.90923953 time/batch=0.77s
570/44874 (epoch 1.270) train_loss=2.72602010 time/batch=0.61s
571/44874 (epoch 1.272) train_loss=2.98651838 time/batch=0.85s
572/44874 (epoch 1.275) train_loss=2.85480881 time/batch=0.75s
573/44874 (epoch 1.277) train_loss=2.82089353 time/batch=0.38s
574/44874 (epoch 1.279) train_loss=2.82190847 time/batch=0.75s
575/44874 (epoch 1.281) train_loss=2.73012018 time/batch=0.35s
576/44874 (epoch 1.284) train_loss=2.96405959 time/batch=0.86s
577/44874 (epoch 1.286) train_loss=2.78466034 time/batch=0.52s
578/44874 (epoch 1.288) train_loss=2.81271243 time/batch=0.44s
579/44874 (epoch 1.290) train_loss=2.66690111 time/batch=0.33s
580/44874 (epoch 1.293) train_loss=2.83176756 time/batch=0.55s
581/44874 (epoch 1.295) train_loss=2.80937409 time/batch=0.53s
582/44874 (epoch 1.297) train_loss=2.83578181 time/batch=0.77s
583/44874 (epoch 1.299) train_loss=2.82344651 time/batch=0.43s
584/44874 (epoch 1.301) train_loss=2.78277302 time/batch=0.66s
585/44874 (epoch 1.304) train_loss=2.87699032 time/batch=0.98s
586/44874 (epoch 1.306) train_loss=2.91305995 time/batch=1.04s
587/44874 (epoch 1.308) train_loss=2.95085096 time/batch=0.96s
588/44874 (epoch 1.310) train_loss=2.93862844 time/batch=0.89s
589/44874 (epoch 1.313) train_loss=2.95301557 time/batch=0.92s
590/44874 (epoch 1.315) train_loss=2.86360431 time/batch=1.17s
591/44874 (epoch 1.317) train_loss=2.80850577 time/batch=0.68s
592/44874 (epoch 1.319) train_loss=2.75940251 time/batch=0.37s
593/44874 (epoch 1.321) train_loss=2.75959373 time/batch=0.70s
594/44874 (epoch 1.324) train_loss=2.65493321 time/batch=0.37s
595/44874 (epoch 1.326) train_loss=2.75578403 time/batch=1.17s
596/44874 (epoch 1.328) train_loss=2.73919296 time/batch=0.39s
597/44874 (epoch 1.330) train_loss=2.86361313 time/batch=0.68s
598/44874 (epoch 1.333) train_loss=2.88345432 time/batch=1.22s
599/44874 (epoch 1.335) train_loss=2.76067066 time/batch=0.54s
600/44874 (epoch 1.337) train_loss=2.62561274 time/batch=0.62s
601/44874 (epoch 1.339) train_loss=2.91535139 time/batch=0.90s
602/44874 (epoch 1.342) train_loss=2.73104453 time/batch=0.60s
603/44874 (epoch 1.344) train_loss=2.83719373 time/batch=0.75s
604/44874 (epoch 1.346) train_loss=2.84851551 time/batch=1.04s
605/44874 (epoch 1.348) train_loss=2.76197076 time/batch=0.36s
606/44874 (epoch 1.350) train_loss=3.02904892 time/batch=0.88s
607/44874 (epoch 1.353) train_loss=2.92487764 time/batch=0.77s
608/44874 (epoch 1.355) train_loss=2.79903555 time/batch=0.68s
609/44874 (epoch 1.357) train_loss=2.79327703 time/batch=0.70s
610/44874 (epoch 1.359) train_loss=2.95950198 time/batch=0.86s
611/44874 (epoch 1.362) train_loss=2.66500640 time/batch=0.62s
612/44874 (epoch 1.364) train_loss=2.87022400 time/batch=0.78s
613/44874 (epoch 1.366) train_loss=2.79159427 time/batch=0.97s
614/44874 (epoch 1.368) train_loss=2.78354955 time/batch=0.69s
615/44874 (epoch 1.371) train_loss=2.72169113 time/batch=0.40s
616/44874 (epoch 1.373) train_loss=2.82469535 time/batch=1.20s
617/44874 (epoch 1.375) train_loss=2.79162836 time/batch=0.54s
618/44874 (epoch 1.377) train_loss=2.79016709 time/batch=0.41s
619/44874 (epoch 1.379) train_loss=2.85337520 time/batch=0.67s
620/44874 (epoch 1.382) train_loss=2.92560244 time/batch=0.82s
621/44874 (epoch 1.384) train_loss=2.86774659 time/batch=1.19s
622/44874 (epoch 1.386) train_loss=2.74159813 time/batch=0.50s
623/44874 (epoch 1.388) train_loss=2.70249820 time/batch=0.65s
624/44874 (epoch 1.391) train_loss=2.77389455 time/batch=0.74s
625/44874 (epoch 1.393) train_loss=2.77939010 time/batch=0.69s
626/44874 (epoch 1.395) train_loss=2.75504327 time/batch=0.70s
627/44874 (epoch 1.397) train_loss=2.86065388 time/batch=1.01s
628/44874 (epoch 1.399) train_loss=2.86646771 time/batch=0.66s
629/44874 (epoch 1.402) train_loss=2.84895539 time/batch=0.74s
630/44874 (epoch 1.404) train_loss=2.82758975 time/batch=0.60s
631/44874 (epoch 1.406) train_loss=2.76426387 time/batch=0.42s
632/44874 (epoch 1.408) train_loss=2.68733215 time/batch=0.36s
633/44874 (epoch 1.411) train_loss=2.84813714 time/batch=0.58s
634/44874 (epoch 1.413) train_loss=2.84562993 time/batch=0.93s
635/44874 (epoch 1.415) train_loss=2.65309930 time/batch=0.47s
636/44874 (epoch 1.417) train_loss=2.70371509 time/batch=0.51s
637/44874 (epoch 1.420) train_loss=2.75335526 time/batch=0.69s
638/44874 (epoch 1.422) train_loss=2.68038487 time/batch=0.47s
639/44874 (epoch 1.424) train_loss=2.72414732 time/batch=0.52s
640/44874 (epoch 1.426) train_loss=2.80739260 time/batch=0.65s
641/44874 (epoch 1.428) train_loss=2.74174070 time/batch=0.64s
642/44874 (epoch 1.431) train_loss=2.76341677 time/batch=0.73s
643/44874 (epoch 1.433) train_loss=2.72110319 time/batch=0.65s
644/44874 (epoch 1.435) train_loss=2.72431087 time/batch=0.56s
645/44874 (epoch 1.437) train_loss=2.82068801 time/batch=0.88s
646/44874 (epoch 1.440) train_loss=2.73035812 time/batch=0.90s
647/44874 (epoch 1.442) train_loss=2.73207331 time/batch=0.48s
648/44874 (epoch 1.444) train_loss=2.76820683 time/batch=0.72s
649/44874 (epoch 1.446) train_loss=2.74313354 time/batch=0.55s
650/44874 (epoch 1.449) train_loss=2.70432067 time/batch=0.91s
651/44874 (epoch 1.451) train_loss=2.74735832 time/batch=0.74s
652/44874 (epoch 1.453) train_loss=2.72969079 time/batch=0.59s
653/44874 (epoch 1.455) train_loss=2.72737145 time/batch=0.59s
654/44874 (epoch 1.457) train_loss=2.89574051 time/batch=1.00s
655/44874 (epoch 1.460) train_loss=2.81121111 time/batch=0.91s
656/44874 (epoch 1.462) train_loss=2.70806575 time/batch=0.66s
657/44874 (epoch 1.464) train_loss=2.80028558 time/batch=0.76s
658/44874 (epoch 1.466) train_loss=2.70101404 time/batch=0.62s
659/44874 (epoch 1.469) train_loss=2.79745603 time/batch=0.44s
660/44874 (epoch 1.471) train_loss=2.84717727 time/batch=0.78s
661/44874 (epoch 1.473) train_loss=2.77751517 time/batch=0.69s
662/44874 (epoch 1.475) train_loss=2.67809200 time/batch=0.37s
663/44874 (epoch 1.477) train_loss=2.67737842 time/batch=0.66s
664/44874 (epoch 1.480) train_loss=2.70590639 time/batch=0.47s
665/44874 (epoch 1.482) train_loss=2.69806790 time/batch=0.68s
666/44874 (epoch 1.484) train_loss=2.70973992 time/batch=0.71s
667/44874 (epoch 1.486) train_loss=2.73597336 time/batch=0.72s
668/44874 (epoch 1.489) train_loss=2.82586145 time/batch=0.88s
669/44874 (epoch 1.491) train_loss=2.81311679 time/batch=0.80s
670/44874 (epoch 1.493) train_loss=2.71617174 time/batch=0.59s
671/44874 (epoch 1.495) train_loss=2.68062544 time/batch=0.52s
672/44874 (epoch 1.498) train_loss=2.71581101 time/batch=0.70s
673/44874 (epoch 1.500) train_loss=2.72127557 time/batch=0.45s
674/44874 (epoch 1.502) train_loss=2.57461143 time/batch=0.62s
675/44874 (epoch 1.504) train_loss=2.76509404 time/batch=0.44s
676/44874 (epoch 1.506) train_loss=2.78487229 time/batch=0.75s
677/44874 (epoch 1.509) train_loss=2.60409546 time/batch=0.49s
678/44874 (epoch 1.511) train_loss=2.60523057 time/batch=0.46s
679/44874 (epoch 1.513) train_loss=2.84230089 time/batch=1.05s
680/44874 (epoch 1.515) train_loss=2.72880173 time/batch=0.67s
681/44874 (epoch 1.518) train_loss=2.74874687 time/batch=0.91s
682/44874 (epoch 1.520) train_loss=2.77382493 time/batch=0.74s
683/44874 (epoch 1.522) train_loss=2.70747066 time/batch=0.68s
684/44874 (epoch 1.524) train_loss=2.72796082 time/batch=0.44s
685/44874 (epoch 1.526) train_loss=2.67811894 time/batch=0.41s
686/44874 (epoch 1.529) train_loss=2.62395859 time/batch=0.41s
687/44874 (epoch 1.531) train_loss=2.63329649 time/batch=0.60s
688/44874 (epoch 1.533) train_loss=2.75097752 time/batch=0.94s
689/44874 (epoch 1.535) train_loss=2.89586449 time/batch=0.85s
690/44874 (epoch 1.538) train_loss=3.06040692 time/batch=0.92s
691/44874 (epoch 1.540) train_loss=2.81319308 time/batch=0.93s
692/44874 (epoch 1.542) train_loss=2.79126978 time/batch=0.69s
693/44874 (epoch 1.544) train_loss=2.67530489 time/batch=0.61s
694/44874 (epoch 1.547) train_loss=2.67070603 time/batch=0.54s
695/44874 (epoch 1.549) train_loss=2.56679773 time/batch=0.50s
696/44874 (epoch 1.551) train_loss=2.68954349 time/batch=0.56s
697/44874 (epoch 1.553) train_loss=2.69014072 time/batch=0.65s
698/44874 (epoch 1.555) train_loss=2.71167541 time/batch=0.57s
699/44874 (epoch 1.558) train_loss=2.77114010 time/batch=0.97s
700/44874 (epoch 1.560) train_loss=2.57331300 time/batch=0.48s
701/44874 (epoch 1.562) train_loss=2.57209492 time/batch=0.49s
702/44874 (epoch 1.564) train_loss=2.67519093 time/batch=0.69s
703/44874 (epoch 1.567) train_loss=2.66053152 time/batch=0.51s
704/44874 (epoch 1.569) train_loss=2.60358429 time/batch=0.51s
705/44874 (epoch 1.571) train_loss=2.64584899 time/batch=0.64s
706/44874 (epoch 1.573) train_loss=2.69549584 time/batch=0.72s
707/44874 (epoch 1.576) train_loss=2.66623783 time/batch=0.50s
708/44874 (epoch 1.578) train_loss=2.66137314 time/batch=0.53s
709/44874 (epoch 1.580) train_loss=2.69717979 time/batch=0.54s
710/44874 (epoch 1.582) train_loss=2.64293003 time/batch=0.71s
711/44874 (epoch 1.584) train_loss=2.63524413 time/batch=0.53s
712/44874 (epoch 1.587) train_loss=2.74794364 time/batch=0.73s
713/44874 (epoch 1.589) train_loss=2.56491518 time/batch=0.50s
714/44874 (epoch 1.591) train_loss=2.55163693 time/batch=0.63s
715/44874 (epoch 1.593) train_loss=2.60016131 time/batch=0.51s
